MUID,PlyUID,Experimental_Date_record,Experimental_Date_file,time ended file,time started record,run_duration,Misc. Variable 1 Value,Capoxen,Timepoint,Group,Sex,Bigroup,Weight,Researcher,Experimental_Date,time started,Rig,Start_body_temperature,Mid_body_temperature,End_body_temperature,post30_body_temperature,Room_Temp,Bar_Pres,Rotometer_Flowrate,Pump Flowrate,Calibration_Volume,Notes,Genotype,Date of Birth,Tag Number
M17905,Ply962,9/21/2017,9/21/2017,12:52:27,10:55:00,1:57:27,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Wt,Female,Con,37.9,Fred,9/21/2017,10:55:00,1,36.6,,38.2,37.8,67,29.61,95,5,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply155,12/7/2017,12/7/2017,17:05:45,3:15:00,13:50:45,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,Wt,Female,Con,35.5,Fred,12/7/2017,3:15:00,1,36.5,,37.9,38.1,73.5,29.91,95,4.8,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17905,Ply138,12/5/2017,12/5/2017,15:11:13,13:30:00,1:41:13,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,Wt,Female,Con,37.34,Fred,12/5/2017,1:30:00,3,37.5,,38,37.9,69,29.76,95,4.8,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,123
M17906,Ply1553,8/11/2016,8/11/2016,16:10:11,14:31:00,1:39:11,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,CaM,Male,Con,43.29,,8/11/2016,2:31:00,,35.7,,37.8,37.3,71,29.46,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply1528,8/17/2016,8/17/2016,18:43:53,15:23:00,3:20:53,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,CaM,Male,Con,40.98,,8/17/2016,3:23:00,,36.2,,37.3,37.4,70.5,29.61,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply1453,9/29/2016,9/29/2016,11:27:54,9:07:00,2:20:54,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,CaM,Male,Con,45.09,,9/29/2016,9:07:00,,37.4,,37.9,37.3,70.5,29.67,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply1404,10/1/2016,10/1/2016,16:03:46,14:03:00,2:00:46,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,CaM,Male,Con,44.03,,10/1/2016,2:03:00,,37.4,,38.2,37.7,72,29.61,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply1321,12/19/2016,12/19/2016,16:33:49,15:14:00,1:19:49,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,CaM,Male,Con,46.66,,12/19/2016,3:14:00,1,37.1,,37.9,37.6,73.5,30.11,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply1369,12/20/2016,12/20/2016,14:29:24,12:35:00,1:54:24,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,CaM,Male,Con,45.97,Vena,12/20/2016,12:35:00,2,36.4,,37.7,37.8,71,30.02,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply1256,2/22/2017,2/22/2017,15:57:02,14:10:00,1:47:02,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,CaM,Male,Con,46.41,Ronda,2/22/2017,2:10:00,3,36.8,,37.3,38.1,72.5,29.4,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply1209,3/1/2017,3/1/2017,9:24:28,7:40:00,1:44:28,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,CaM,Male,Con,48.1,Ronda,3/1/2017,7:40:00,3,36.6,,37.8,38.1,71.5,29.55,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply1165,4/24/2017,4/24/2017,15:24:07,13:30:00,1:54:07,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,CaM,Male,Con,51.48,Ronda,4/24/2017,1:30:00,3,37.6,,37.6,37.7,72,29.4,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply1114,5/2/2017,5/2/2017,9:53:53,8:00:00,1:53:53,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,CaM,Male,Con,52.46,Ronda,5/2/2017,8:00:00,3,35.6,,37.6,37.2,69.5,29.46,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply1056,6/27/2017,6/27/2017,20:59:43,19:20:00,1:39:43,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,CaM,Male,Con,52,fred,6/27/2017,19:20:00,3,37.3,,37.9,37.9,68.5,29.58,95,,20,Fred forgot the vacuum pump flowrate,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply1093,6/30/2017,6/30/2017,9:23:58,7:10:00,2:13:58,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,CaM,Male,Con,51.35,Fred,6/30/2017,7:10:00,1,36.5,,38.3,37.8,67,29.58,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply1012,9/19/2017,9/19/2017,8:40:59,6:38:00,2:02:59,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,CaM,Male,Con,56,Fred,9/19/2017,6:38:00,1,36.8,,38.2,38.2,67.5,29.58,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply958,9/20/2017,9/20/2017,13:56:45,12:10:00,1:46:45,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,CaM,Male,Con,54.48,Fred,9/20/2017,12:10:00,3,36.9,,37.7,37.7,68,29.61,95,4.7,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply151,12/7/2017,12/7/2017,12:15:24,10:37:00,1:38:24,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,CaM,Male,Con,56.19,Fred,12/7/2017,10:37:00,3,36.5,,37.7,37.9,72,29.99,95,4.7,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17906,Ply129,12/4/2017,12/4/2017,14:34:55,13:00:00,1:34:55,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,CaM,Male,Con,57,Fred,12/4/2017,13:00:00,2,36.7,,37.6,38.2,69.5,29.61,95,4.5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,188
M17907,Ply1554,8/11/2016,8/11/2016,16:30:39,14:33:00,1:57:39,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Wt,Male,Con,40.57,,8/11/2016,2:33:00,,36.7,,36.6,38.1,71,29.46,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply1529,8/17/2016,8/17/2016,18:46:30,15:25:00,3:21:30,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Wt,Male,Con,38.55,,8/17/2016,3:23:00,,37.4,,36.1,38.5,70.5,29.61,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply1454,9/29/2016,9/29/2016,11:28:16,9:10:00,2:18:16,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Wt,Male,Con,40.89,,9/29/2016,9:10:00,,37.9,,37.9,38.3,70.5,29.67,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply1465,10/1/2016,10/1/2016,16:04:00,14:05:00,1:59:00,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Wt,Male,Con,40.43,,10/1/2016,2:05:00,,37.5,,37.6,38.4,72,29.61,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply1322,12/19/2016,12/19/2016,16:33:36,15:11:00,1:22:36,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Wt,Male,Con,44.37,,12/19/2016,3:11:00,2,35.9,,37.7,38.2,73.5,30.11,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply1370,12/20/2016,12/20/2016,14:29:57,10:37:00,3:52:57,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Wt,Male,Con,42.99,Vena,12/20/2016,10:37:00,1,36.7,,38,30.02,71,30.02,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply1255,2/22/2017,2/22/2017,15:54:01,14:10:00,1:44:01,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Wt,Male,Con,44.18,Ronda,2/22/2017,2:10:00,2,36.2,,37.8,38.7,72.5,29.4,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply1210,2/28/2017,2/28/2017,14:45:34,13:15:00,1:30:34,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Wt,Male,Con,44.97,Ronda,2/28/2017,1:15:00,3,35.7,,37.8,38.3,72,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply1151,4/24/2017,4/24/2017,15:22:29,13:30:00,1:52:29,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Wt,Male,Con,48.45,Ronda,4/25/2017,1:30:00,2,36.9,,37.5,38.3,72,29.4,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply1113,5/2/2017,5/2/2017,13:18:13,10:30:00,2:48:13,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,Wt,Male,Con,48.9,Ronda,5/2/2017,10:30:00,2,36.2,,37.3,37.5,70.5,29.43,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply1055,6/27/2017,6/27/2017,20:57:45,19:20:00,1:37:45,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,Wt,Male,Con,46.7,fred,6/27/2017,19:20:00,2,36.9,,38.2,38.1,68.5,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply1077,6/30/2017,6/30/2017,9:26:59,7:10:00,2:16:59,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,Wt,Male,Con,49.74,Fred,6/30/2017,7:10:00,3,36.9,,37.2,37.8,67,29.58,95,4.8,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply1014,9/19/2017,9/19/2017,8:41:23,6:43:00,1:58:23,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,Wt,Male,Con,52.04,Fred,9/19/2017,6:43:00,3,36.9,,37.7,37.5,67.5,29.58,95,4.7,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply957,9/20/2017,9/20/2017,13:56:15,12:05:00,1:51:15,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,Wt,Male,Con,51.32,Fred,9/20/2017,12:05:00,2,36.7,,37.6,38.3,68,29.61,95,4.3,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply149,12/7/2017,12/7/2017,12:15:15,10:35:00,1:40:15,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,Wt,Male,Con,50.7,Fred,12/7/2017,10:35:00,2,36.7,,37.4,37.9,72,29.99,95,4.3,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17907,Ply128,12/4/2017,12/4/2017,14:34:40,12:58:00,1:36:40,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,Wt,Male,Con,51.3,Fred,12/4/2017,12:58:00,3,36.8,,36.9,37.9,69.5,29.61,95,4.8,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,125
M17908,Ply1555,8/11/2016,8/11/2016,16:11:35,14:36:00,1:35:35,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,CaM,Male,Con,40.8,,8/11/2016,2:36:00,,37.2,,36.1,37.7,71,29.46,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1530,8/17/2016,8/17/2016,18:48:13,15:27:00,3:21:13,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,CaM,Male,Con,40.37,,8/17/2016,3:23:00,,37,,36.8,38,70.5,29.61,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1455,9/29/2016,9/29/2016,13:52:32,11:59:00,1:53:32,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,CaM,Male,Con,43.03,,9/29/2016,11:59:00,,37.9,,37.8,37.4,71,29.73,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1405,10/1/2016,10/1/2016,13:32:23,11:48:00,1:44:23,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,CaM,Male,Con,43.3,,10/1/2016,11:48:00,,36.6,,37.1,38,71,29.64,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1323,12/19/2016,12/19/2016,16:34:06,15:16:00,1:18:06,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,CaM,Male,Con,46.35,,12/19/2016,3:16:00,3,37.2,,36.8,37.8,73.5,30.11,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1371,12/20/2016,12/20/2016,14:30:25,10:38:00,3:52:25,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,CaM,Male,Con,45.96,Vena,12/20/2016,10:38:00,3,36.7,,36.9,37.6,71,30.02,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1254,2/22/2017,2/22/2017,15:52:13,14:10:00,1:42:13,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,CaM,Male,Con,45.47,Ronda,2/22/2017,2:10:00,1,35.2,,36.9,37.4,72.5,29.4,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1208,3/1/2017,3/1/2017,9:23:02,7:40:00,1:43:02,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,CaM,Male,Con,45.55,Ronda,3/1/2017,7:40:00,2,35.6,,36.9,36.4,71.5,29.55,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1164,4/24/2017,4/24/2017,15:21:19,13:30:00,1:51:19,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,CaM,Male,Con,47.3,Ronda,4/24/2017,1:30:00,1,36.7,,36.9,37.7,72,29.4,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1112,5/2/2017,5/2/2017,10:00:10,8:00:00,2:00:10,PM101_DR_AD_5_Apr_2017_Hypox,Ox,5,CaM,Male,Con,48.47,Ronda,5/2/2017,8:00:00,2,34.8,,37.3,36.9,69.5,29.46,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1054,6/27/2017,6/27/2017,20:56:41,19:20:00,1:36:41,PM101_DR_AD_6_JunJul_2017_Hypercap,Cap,6,CaM,Male,Con,47.77,fred,6/27/2017,19:20:00,1,36.6,,37.5,36.9,68.5,29.58,95,,20,Fred forgot the vacuum pump flowrate,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1076,6/30/2017,6/30/2017,9:24:39,7:10:00,2:14:39,PM101_DR_AD_6_JunJul_2017_Hypox,Ox,6,CaM,Male,Con,46.5,Fred,6/30/2017,7:10:00,2,37.5,,37.8,37.8,67,29.58,95,4.4,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1013,9/19/2017,9/19/2017,8:41:13,6:40:00,2:01:13,PM101_DR_AD_7_Sep_2017_Hypercap,Cap,7,CaM,Male,Con,50.54,Fred,9/19/2017,6:40:00,2,36.2,,37.6,37.9,67.5,29.58,95,4.6,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply956,9/20/2017,9/20/2017,13:55:50,12:05:00,1:50:50,PM101_DR_AD_7_Sep_2017_Hypox,Ox,7,CaM,Male,Con,50.27,Fred,9/20/2017,12:05:00,1,36.2,,37.6,37.9,68,29.61,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply148,12/7/2017,12/7/2017,12:15:03,10:30:00,1:45:03,PM101_DR_AD_8_Dec_2017_Hypercap,Cap,8,CaM,Male,Con,48.36,Fred,12/7/2017,10:30:00,1,36.4,,37.5,37.2,72,29.99,95,4.8,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply127,12/4/2017,12/4/2017,14:34:10,12:55:00,1:39:10,PM101_DR_AD_8_Dec_2017_Hypox,Ox,8,CaM,Male,Con,48.9,Fred,12/4/2017,12:55:00,1,36.8,,36.9,37.8,69.5,29.61,95,5,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17908,Ply1771,,,,,0:00:00,,,,CaM,Male,Con,,,,,,,,,,,,95,,20,,Tg 102 tetO-APPswe/ind/Hemizygous; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,189
M17909,Ply1556,8/16/2016,8/16/2016,17:50:47,14:50:00,3:00:47,PM101_DR_AD_4months_OutOfDox_Hypercap,Cap,1,Wt,Female,Con,28.75,,8/16/2016,2:50:00,,37.2,,36.3,38.3,70,29.61,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,127
M17909,Ply1531,8/19/2016,8/19/2016,12:56:04,10:37:00,2:19:04,PM101_DR_AD_4months_OutOfDox_Hypox,Ox,1,Wt,Female,Con,27.94,,8/19/2016,10:37:00,,37.8,,37.1,38.3,69,29.52,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,127
M17909,Ply1456,9/29/2016,9/29/2016,13:53:03,12:02:00,1:51:03,PM101_DR_AD_6months_OutOfDox_Hypercap,Cap,2,Wt,Female,Con,29.16,,9/29/2016,12:02:00,,37.4,,37.7,38.4,71,29.73,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,127
M17909,Ply1466,10/1/2016,10/1/2016,18:21:27,16:29:00,1:52:27,PM101_DR_AD_6months_OutOfDox_Hypox,Ox,2,Wt,Female,Con,29.67,,10/1/2016,4:29:00,,37.6,,37.6,38,72,29.58,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,127
M17909,Ply1470,12/16/2016,12/16/2016,17:05:48,15:43:00,1:22:48,PM101_DR_AD_3-9months_OutOfDox_Hypercap,Cap,3,Wt,Female,Con,31.26,,12/16/2016,3:41:00,,36.8,,38,38.6,70.5,29.43,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,127
M17909,Ply1372,12/21/2016,12/21/2016,15:04:43,13:39:00,1:25:43,PM101_DR_AD_3-9months_OutOfDox_Hypox,Ox,3,Wt,Female,Con,32.01,Vena,12/21/2016,1:39:00,3,37.1,,38.2,38.7,71.5,29.16,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,127
M17909,Ply1261,2/23/2017,2/23/2017,11:05:38,9:00:00,2:05:38,PM101_DR_AD_4_Feb_2017_Hypercap,Cap,4,Wt,Female,Con,32.2,Ronda,2/23/2017,9:00:00,2,36.9,,37.5,37.7,71,29.31,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,127
M17909,Ply1211,3/3/2017,3/3/2017,15:15:50,12:50:00,2:25:50,PM101_DR_AD_4_Feb_2017_Hypox,Ox,4,Wt,Female,Con,35.2,Ronda,3/3/2017,12:50:00,3,37.4,,36.6,37.6,70.5,30.05,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,127
M17909,Ply1150,4/26/2017,4/26/2017,13:20:57,10:50:00,2:30:57,PM101_DR_AD_5_Apr_2017_Hypercap,Cap,5,Wt,Female,Con,37.52,Ronda,4/26/2017,10:50:00,1,36.3,,37.8,37.1,71.5,29.08,95,,20,,Tg 102 tetO-APPswe/ind_NEG/Tg 102 tetO-APPswe/ind_NEG; Tg CaMKIIÎ±-TTA Line B_NEG/Tg CaMKIIÎ±-TTA Line B_NEG; ,2/15/2016,127
